Task code,Task name,Family,Verifier type,Verifier ID,Output ID,Deliverable,Output file,Pass condition,Evidence,K question,Answer (Yes/No)
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r007/H001,wall-label-r007,Exhibition wall label - C-006 - Night Studio,deliverables/wall-label-r007.pdf,"The artwork on “Exhibition wall label - C-006 - Night Studio” (wall-label-r007.pdf) is “Night Studio”, accession 2020.155, as approved in mv_autumn_works.csv, row 7.","Source table mv_autumn_works.csv, row 7",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r007/H002,wall-label-r007,Exhibition wall label - C-006 - Night Studio,deliverables/wall-label-r007.pdf,"The artist attribution on “Exhibition wall label - C-006 - Night Studio” (wall-label-r007.pdf) says exactly what mv_autumn_works.csv, row 7 says.","Source table mv_autumn_works.csv, row 7",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r007/H003,wall-label-r007,Exhibition wall label - C-006 - Night Studio,deliverables/wall-label-r007.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-006 - Night Studio” (wall-label-r007.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 7",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r008/H001,wall-label-r008,Exhibition wall label - C-007 - Reliquary I,deliverables/wall-label-r008.pdf,"The artwork on “Exhibition wall label - C-007 - Reliquary I” (wall-label-r008.pdf) is “Reliquary I”, accession 2013.041, as approved in mv_autumn_works.csv, row 8.","Source table mv_autumn_works.csv, row 8",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r008/H002,wall-label-r008,Exhibition wall label - C-007 - Reliquary I,deliverables/wall-label-r008.pdf,"The artist attribution on “Exhibition wall label - C-007 - Reliquary I” (wall-label-r008.pdf) says exactly what mv_autumn_works.csv, row 8 says.","Source table mv_autumn_works.csv, row 8",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r008/H003,wall-label-r008,Exhibition wall label - C-007 - Reliquary I,deliverables/wall-label-r008.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-007 - Reliquary I” (wall-label-r008.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 8",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r009/H001,wall-label-r009,Exhibition wall label - C-008 - Reliquary II,deliverables/wall-label-r009.pdf,"The artwork on “Exhibition wall label - C-008 - Reliquary II” (wall-label-r009.pdf) is “Reliquary II”, accession 2013.042, as approved in mv_autumn_works.csv, row 9.","Source table mv_autumn_works.csv, row 9",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r009/H002,wall-label-r009,Exhibition wall label - C-008 - Reliquary II,deliverables/wall-label-r009.pdf,"The artist attribution on “Exhibition wall label - C-008 - Reliquary II” (wall-label-r009.pdf) says exactly what mv_autumn_works.csv, row 9 says.","Source table mv_autumn_works.csv, row 9",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r009/H003,wall-label-r009,Exhibition wall label - C-008 - Reliquary II,deliverables/wall-label-r009.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-008 - Reliquary II” (wall-label-r009.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 9",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r010/H001,wall-label-r010,Exhibition wall label - C-009 - Small Annunciation,deliverables/wall-label-r010.pdf,"The artwork on “Exhibition wall label - C-009 - Small Annunciation” (wall-label-r010.pdf) is “Small Annunciation”, accession 2012.198, as approved in mv_autumn_works.csv, row 10.","Source table mv_autumn_works.csv, row 10",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r010/H002,wall-label-r010,Exhibition wall label - C-009 - Small Annunciation,deliverables/wall-label-r010.pdf,"The artist attribution on “Exhibition wall label - C-009 - Small Annunciation” (wall-label-r010.pdf) says exactly what mv_autumn_works.csv, row 10 says.","Source table mv_autumn_works.csv, row 10",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r010/H003,wall-label-r010,Exhibition wall label - C-009 - Small Annunciation,deliverables/wall-label-r010.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-009 - Small Annunciation” (wall-label-r010.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 10",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r016/H001,wall-label-r016,Exhibition wall label - C-015 - Two Fields (Diptych),deliverables/wall-label-r016.pdf,"The artwork on “Exhibition wall label - C-015 - Two Fields (Diptych)” (wall-label-r016.pdf) is “Two Fields (Diptych)”, accession 2018.220, as approved in mv_autumn_works.csv, row 16.","Source table mv_autumn_works.csv, row 16",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r016/H002,wall-label-r016,Exhibition wall label - C-015 - Two Fields (Diptych),deliverables/wall-label-r016.pdf,"The artist attribution on “Exhibition wall label - C-015 - Two Fields (Diptych)” (wall-label-r016.pdf) says exactly what mv_autumn_works.csv, row 16 says.","Source table mv_autumn_works.csv, row 16",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r016/H003,wall-label-r016,Exhibition wall label - C-015 - Two Fields (Diptych),deliverables/wall-label-r016.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-015 - Two Fields (Diptych)” (wall-label-r016.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 16",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r017/H001,wall-label-r017,Exhibition wall label - C-016 - Ground,deliverables/wall-label-r017.pdf,"The artwork on “Exhibition wall label - C-016 - Ground” (wall-label-r017.pdf) is “Ground”, accession 2018.101, as approved in mv_autumn_works.csv, row 17.","Source table mv_autumn_works.csv, row 17",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r017/H002,wall-label-r017,Exhibition wall label - C-016 - Ground,deliverables/wall-label-r017.pdf,"The artist attribution on “Exhibition wall label - C-016 - Ground” (wall-label-r017.pdf) says exactly what mv_autumn_works.csv, row 17 says.","Source table mv_autumn_works.csv, row 17",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r017/H003,wall-label-r017,Exhibition wall label - C-016 - Ground,deliverables/wall-label-r017.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-016 - Ground” (wall-label-r017.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 17",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r028/H001,wall-label-r028,Exhibition wall label - C-027 - Field Notes,deliverables/wall-label-r028.pdf,"The artwork on “Exhibition wall label - C-027 - Field Notes” (wall-label-r028.pdf) is “Field Notes”, accession 2017.211, as approved in mv_autumn_works.csv, row 28.","Source table mv_autumn_works.csv, row 28",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r028/H002,wall-label-r028,Exhibition wall label - C-027 - Field Notes,deliverables/wall-label-r028.pdf,"The artist attribution on “Exhibition wall label - C-027 - Field Notes” (wall-label-r028.pdf) says exactly what mv_autumn_works.csv, row 28 says.","Source table mv_autumn_works.csv, row 28",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r028/H003,wall-label-r028,Exhibition wall label - C-027 - Field Notes,deliverables/wall-label-r028.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-027 - Field Notes” (wall-label-r028.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 28",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r022/H001,wall-label-r022,Exhibition wall label - C-021 - Small Ground,deliverables/wall-label-r022.pdf,"The artwork on “Exhibition wall label - C-021 - Small Ground” (wall-label-r022.pdf) is “Small Ground”, accession 2018.150, as approved in mv_autumn_works.csv, row 22.","Source table mv_autumn_works.csv, row 22",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r022/H002,wall-label-r022,Exhibition wall label - C-021 - Small Ground,deliverables/wall-label-r022.pdf,"The artist attribution on “Exhibition wall label - C-021 - Small Ground” (wall-label-r022.pdf) says exactly what mv_autumn_works.csv, row 22 says.","Source table mv_autumn_works.csv, row 22",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r022/H003,wall-label-r022,Exhibition wall label - C-021 - Small Ground,deliverables/wall-label-r022.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-021 - Small Ground” (wall-label-r022.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 22",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r025/H001,wall-label-r025,"Exhibition wall label - C-024 - Two Fields, Study",deliverables/wall-label-r025.pdf,"The artwork on “Exhibition wall label - C-024 - Two Fields, Study” (wall-label-r025.pdf) is “Two Fields, Study”, accession 2018.221, as approved in mv_autumn_works.csv, row 25.","Source table mv_autumn_works.csv, row 25",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r025/H002,wall-label-r025,"Exhibition wall label - C-024 - Two Fields, Study",deliverables/wall-label-r025.pdf,"The artist attribution on “Exhibition wall label - C-024 - Two Fields, Study” (wall-label-r025.pdf) says exactly what mv_autumn_works.csv, row 25 says.","Source table mv_autumn_works.csv, row 25",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r025/H003,wall-label-r025,"Exhibition wall label - C-024 - Two Fields, Study",deliverables/wall-label-r025.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-024 - Two Fields, Study” (wall-label-r025.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 25",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r014/H001,wall-label-r014,Exhibition wall label - C-013 - Gilding Study,deliverables/wall-label-r014.pdf,"The artwork on “Exhibition wall label - C-013 - Gilding Study” (wall-label-r014.pdf) is “Gilding Study”, accession 2013.101, as approved in mv_autumn_works.csv, row 14.","Source table mv_autumn_works.csv, row 14",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r014/H002,wall-label-r014,Exhibition wall label - C-013 - Gilding Study,deliverables/wall-label-r014.pdf,"The artist attribution on “Exhibition wall label - C-013 - Gilding Study” (wall-label-r014.pdf) says exactly what mv_autumn_works.csv, row 14 says.","Source table mv_autumn_works.csv, row 14",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r014/H003,wall-label-r014,Exhibition wall label - C-013 - Gilding Study,deliverables/wall-label-r014.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-013 - Gilding Study” (wall-label-r014.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 14",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r018/H001,wall-label-r018,Exhibition wall label - C-017 - Standing Figure,deliverables/wall-label-r018.pdf,"The artwork on “Exhibition wall label - C-017 - Standing Figure” (wall-label-r018.pdf) is “Standing Figure”, accession 2017.009, as approved in mv_autumn_works.csv, row 18.","Source table mv_autumn_works.csv, row 18",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r018/H002,wall-label-r018,Exhibition wall label - C-017 - Standing Figure,deliverables/wall-label-r018.pdf,"The artist attribution on “Exhibition wall label - C-017 - Standing Figure” (wall-label-r018.pdf) says exactly what mv_autumn_works.csv, row 18 says.","Source table mv_autumn_works.csv, row 18",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r018/H003,wall-label-r018,Exhibition wall label - C-017 - Standing Figure,deliverables/wall-label-r018.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-017 - Standing Figure” (wall-label-r018.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 18",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r019/H001,wall-label-r019,Exhibition wall label - C-018 - Head V,deliverables/wall-label-r019.pdf,"The artwork on “Exhibition wall label - C-018 - Head V” (wall-label-r019.pdf) is “Head V”, accession 2016.301, as approved in mv_autumn_works.csv, row 19.","Source table mv_autumn_works.csv, row 19",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r019/H002,wall-label-r019,Exhibition wall label - C-018 - Head V,deliverables/wall-label-r019.pdf,"The artist attribution on “Exhibition wall label - C-018 - Head V” (wall-label-r019.pdf) says exactly what mv_autumn_works.csv, row 19 says.","Source table mv_autumn_works.csv, row 19",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r019/H003,wall-label-r019,Exhibition wall label - C-018 - Head V,deliverables/wall-label-r019.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-018 - Head V” (wall-label-r019.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 19",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r026/H001,wall-label-r026,Exhibition wall label - C-025 - Maquette for Standing Figure,deliverables/wall-label-r026.pdf,"The artwork on “Exhibition wall label - C-025 - Maquette for Standing Figure” (wall-label-r026.pdf) is “Maquette for Standing Figure”, accession 2016.302, as approved in mv_autumn_works.csv, row 26.","Source table mv_autumn_works.csv, row 26",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r026/H002,wall-label-r026,Exhibition wall label - C-025 - Maquette for Standing Figure,deliverables/wall-label-r026.pdf,"The artist attribution on “Exhibition wall label - C-025 - Maquette for Standing Figure” (wall-label-r026.pdf) says exactly what mv_autumn_works.csv, row 26 says.","Source table mv_autumn_works.csv, row 26",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r026/H003,wall-label-r026,Exhibition wall label - C-025 - Maquette for Standing Figure,deliverables/wall-label-r026.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-025 - Maquette for Standing Figure” (wall-label-r026.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 26",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r023/H001,wall-label-r023,Exhibition wall label - C-022 - Torso,deliverables/wall-label-r023.pdf,"The artwork on “Exhibition wall label - C-022 - Torso” (wall-label-r023.pdf) is “Torso”, accession 2015.088, as approved in mv_autumn_works.csv, row 23.","Source table mv_autumn_works.csv, row 23",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r023/H002,wall-label-r023,Exhibition wall label - C-022 - Torso,deliverables/wall-label-r023.pdf,"The artist attribution on “Exhibition wall label - C-022 - Torso” (wall-label-r023.pdf) says exactly what mv_autumn_works.csv, row 23 says.","Source table mv_autumn_works.csv, row 23",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r023/H003,wall-label-r023,Exhibition wall label - C-022 - Torso,deliverables/wall-label-r023.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-022 - Torso” (wall-label-r023.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 23",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r020/H001,wall-label-r020,Exhibition wall label - C-019 - Tidal (I),deliverables/wall-label-r020.pdf,"The artwork on “Exhibition wall label - C-019 - Tidal (I)” (wall-label-r020.pdf) is “Tidal (I)”, accession 2022.044, as approved in mv_autumn_works.csv, row 20.","Source table mv_autumn_works.csv, row 20",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r020/H002,wall-label-r020,Exhibition wall label - C-019 - Tidal (I),deliverables/wall-label-r020.pdf,"The artist attribution on “Exhibition wall label - C-019 - Tidal (I)” (wall-label-r020.pdf) says exactly what mv_autumn_works.csv, row 20 says.","Source table mv_autumn_works.csv, row 20",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r020/H003,wall-label-r020,Exhibition wall label - C-019 - Tidal (I),deliverables/wall-label-r020.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-019 - Tidal (I)” (wall-label-r020.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 20",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r021/H001,wall-label-r021,Exhibition wall label - C-020 - Tidal (II),deliverables/wall-label-r021.pdf,"The artwork on “Exhibition wall label - C-020 - Tidal (II)” (wall-label-r021.pdf) is “Tidal (II)”, accession 2022.045, as approved in mv_autumn_works.csv, row 21.","Source table mv_autumn_works.csv, row 21",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r021/H002,wall-label-r021,Exhibition wall label - C-020 - Tidal (II),deliverables/wall-label-r021.pdf,"The artist attribution on “Exhibition wall label - C-020 - Tidal (II)” (wall-label-r021.pdf) says exactly what mv_autumn_works.csv, row 21 says.","Source table mv_autumn_works.csv, row 21",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r021/H003,wall-label-r021,Exhibition wall label - C-020 - Tidal (II),deliverables/wall-label-r021.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-020 - Tidal (II)” (wall-label-r021.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 21",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r024/H001,wall-label-r024,Exhibition wall label - C-023 - Shorewall,deliverables/wall-label-r024.pdf,"The artwork on “Exhibition wall label - C-023 - Shorewall” (wall-label-r024.pdf) is “Shorewall”, accession 2021.260, as approved in mv_autumn_works.csv, row 24.","Source table mv_autumn_works.csv, row 24",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r024/H002,wall-label-r024,Exhibition wall label - C-023 - Shorewall,deliverables/wall-label-r024.pdf,"The artist attribution on “Exhibition wall label - C-023 - Shorewall” (wall-label-r024.pdf) says exactly what mv_autumn_works.csv, row 24 says.","Source table mv_autumn_works.csv, row 24",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r024/H003,wall-label-r024,Exhibition wall label - C-023 - Shorewall,deliverables/wall-label-r024.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-023 - Shorewall” (wall-label-r024.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 24",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r027/H001,wall-label-r027,Exhibition wall label - C-026 - Tideline,deliverables/wall-label-r027.pdf,"The artwork on “Exhibition wall label - C-026 - Tideline” (wall-label-r027.pdf) is “Tideline”, accession 2022.120, as approved in mv_autumn_works.csv, row 27.","Source table mv_autumn_works.csv, row 27",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r027/H002,wall-label-r027,Exhibition wall label - C-026 - Tideline,deliverables/wall-label-r027.pdf,"The artist attribution on “Exhibition wall label - C-026 - Tideline” (wall-label-r027.pdf) says exactly what mv_autumn_works.csv, row 27 says.","Source table mv_autumn_works.csv, row 27",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r027/H003,wall-label-r027,Exhibition wall label - C-026 - Tideline,deliverables/wall-label-r027.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-026 - Tideline” (wall-label-r027.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 27",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r029/H001,wall-label-r029,Exhibition wall label - C-028 - Plywood Field I,deliverables/wall-label-r029.pdf,"The artwork on “Exhibition wall label - C-028 - Plywood Field I” (wall-label-r029.pdf) is “Plywood Field I”, accession 2019.017, as approved in mv_autumn_works.csv, row 29.","Source table mv_autumn_works.csv, row 29",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r029/H002,wall-label-r029,Exhibition wall label - C-028 - Plywood Field I,deliverables/wall-label-r029.pdf,"The artist attribution on “Exhibition wall label - C-028 - Plywood Field I” (wall-label-r029.pdf) says exactly what mv_autumn_works.csv, row 29 says.","Source table mv_autumn_works.csv, row 29",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r029/H003,wall-label-r029,Exhibition wall label - C-028 - Plywood Field I,deliverables/wall-label-r029.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-028 - Plywood Field I” (wall-label-r029.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 29",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r031/H001,wall-label-r031,Exhibition wall label - C-030 - Plywood Field II,deliverables/wall-label-r031.pdf,"The artwork on “Exhibition wall label - C-030 - Plywood Field II” (wall-label-r031.pdf) is “Plywood Field II”, accession 2019.018, as approved in mv_autumn_works.csv, row 31.","Source table mv_autumn_works.csv, row 31",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r031/H002,wall-label-r031,Exhibition wall label - C-030 - Plywood Field II,deliverables/wall-label-r031.pdf,"The artist attribution on “Exhibition wall label - C-030 - Plywood Field II” (wall-label-r031.pdf) says exactly what mv_autumn_works.csv, row 31 says.","Source table mv_autumn_works.csv, row 31",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r031/H003,wall-label-r031,Exhibition wall label - C-030 - Plywood Field II,deliverables/wall-label-r031.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-030 - Plywood Field II” (wall-label-r031.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 31",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r036/H001,wall-label-r036,Exhibition wall label - C-035 - Plywood Study,deliverables/wall-label-r036.pdf,"The artwork on “Exhibition wall label - C-035 - Plywood Study” (wall-label-r036.pdf) is “Plywood Study”, accession 2019.090, as approved in mv_autumn_works.csv, row 36.","Source table mv_autumn_works.csv, row 36",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r036/H002,wall-label-r036,Exhibition wall label - C-035 - Plywood Study,deliverables/wall-label-r036.pdf,"The artist attribution on “Exhibition wall label - C-035 - Plywood Study” (wall-label-r036.pdf) says exactly what mv_autumn_works.csv, row 36 says.","Source table mv_autumn_works.csv, row 36",K1_Q1 Content completeness,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r036/H003,wall-label-r036,Exhibition wall label - C-035 - Plywood Study,deliverables/wall-label-r036.pdf,"Printed at real size, the curatorial text on “Exhibition wall label - C-035 - Plywood Study” (wall-label-r036.pdf) is fully visible, no letters cut off at the edge.","Source table mv_autumn_works.csv, row 36",K1_Q2 Specification accuracy,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r039/H001,wall-label-r039,Exhibition wall label - C-038 - Plywood Field III,deliverables/wall-label-r039.pdf,"The artwork on “Exhibition wall label - C-038 - Plywood Field III” (wall-label-r039.pdf) is “Plywood Field III”, accession 2023.055, as approved in mv_autumn_works.csv, row 39.","Source table mv_autumn_works.csv, row 39",K2_Q1 Asset selection,
SB3-080-LAY,Marrow and Vane - Exhibition wall-label system,Layout & Data,Human,LAYOUT-35/wall-label-r039/H002,wall-label-r039,Exhibition wall label - C-038 - Plywood Field III,deliverables/wall-label-r039.pdf,"The artist attribution on “Exhibition wall label - C-038 - Plywood Field III” (wall-label-r039.pdf) says exactly what mv_autumn_works.csv, row 39 says.","Source table mv_autumn_works.csv, row 39",K1_Q1 Content completeness,
