Task code,Task name,Family,Asset #,Filename,Role,Type,Bytes,SHA-256,State,S3 URI,HTTPS object,S3 console,Upload status
SB3-087-MOT,Norvant - Product explainer motion system,Motion & Audio,23,norvant_broll_05.mp4,footage,mp4,17917562,1f4c4fb2a3ff2b2cd8ae98dd5a9f285f70102efb892097aa99be4b583b0b94bf,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_broll_05.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_broll_05.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-087-MOT__norvant-product-explainer-motion-system%2Fassets%2Fnorvant_broll_05.mp4,verified
SB3-087-MOT,Norvant - Product explainer motion system,Motion & Audio,24,norvant_broll_06.mp4,footage,mp4,7577814,38b7ae7621fe5f8ab2390f7166c76655d53ab33b7b09bdca006fb59a6c68cf2e,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_broll_06.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_broll_06.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-087-MOT__norvant-product-explainer-motion-system%2Fassets%2Fnorvant_broll_06.mp4,verified
SB3-087-MOT,Norvant - Product explainer motion system,Motion & Audio,25,norvant_bed.wav,music,wav,3541102,b52d7c418dda533beefa2b0fd47ede4671cf57bc46040bb823e422bc4c9630c6,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_bed.wav,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-087-MOT__norvant-product-explainer-motion-system/assets/norvant_bed.wav,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-087-MOT__norvant-product-explainer-motion-system%2Fassets%2Fnorvant_bed.wav,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,1,motion_source_metadata.json,authoritative source metadata,json,2071,38aea6f0032bc183b425411c08c2304f6a354fc32f731ea6dda711ad8edf9cfd,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/motion_source_metadata.json,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/motion_source_metadata.json,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fmotion_source_metadata.json,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,2,sentinelmesh_demo_raw_office_01.mp4,broll,mp4,9294325,0fc2cf8dead23f905a3135aa54d40611f6c0d6877db9c9e4d7048eea2780083e,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_01.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_01.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_office_01.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,3,sentinelmesh_demo_raw_office_02.mp4,broll,mp4,9387197,e7473157f80b1986ea14c5e75df3a6bc3e27edba867cc730621bfc10cfad8105,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_02.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_02.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_office_02.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,4,sentinelmesh_demo_raw_screen_01.mp4,screen_capture,mp4,9252017,a2df5c810ca8d2321b7c12dfa8c20fa33d7764ba9fa2f4b92173a76fda5a2d33,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_01.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_01.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_screen_01.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,5,sentinelmesh_demo_raw_screen_02.mp4,screen_capture,mp4,8542185,183bb0c8a83154e1f100113fa11d1d5d50e9809519331b55da69f0ea95067eb0,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_02.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_02.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_screen_02.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,6,sentinelmesh_demo_raw_screen_03.mp4,screen_capture,mp4,9282800,4cae74d334758f16e3e155698d12e3029f8f082d225a2a76de865bc447cd1b8a,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_03.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_screen_03.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_screen_03.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,7,sentinelmesh_mark_export.png,logo_text,png,587273,94dc8c909033c4ab1131d28ef6508fb5a8e4f2a7d70faa67fb5ccb71785afd3d,superseded_retained_for_provenance,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_export.png,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_export.png,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_mark_export.png,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,8,sentinelmesh_messaging.csv,data,csv,1574,20ef5e2dcac1375e098e33fcbe57eff190240c4d7c6a0492866fd71c478f5b87,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_messaging.csv,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_messaging.csv,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_messaging.csv,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,9,sentinelmesh_still_01_ops_desk.jpg,photoreal,jpg,2834573,fb1e6e275eeb9c23f8ef060bfb5b57e8645c8e87c71e03df47941762c1fc30b8,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_01_ops_desk.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_01_ops_desk.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_still_01_ops_desk.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,10,sentinelmesh_still_02_lobby_wall.jpg,photoreal,jpg,3424562,39d7b4a72b447d184ff82ad7b314efb2a89f2fd35df914833342bf0106625878,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_02_lobby_wall.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_02_lobby_wall.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_still_02_lobby_wall.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,11,sentinelmesh_still_03_laptop_centered.jpg,photoreal,jpg,1629522,699ffeecffcfdd2e8c9b7e9e2d8bab9104e99b64da8336667f2fb9c169c8c387,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_03_laptop_centered.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_03_laptop_centered.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_still_03_laptop_centered.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,12,sentinelmesh_still_04_laptop_rightthird.jpg,photoreal,jpg,2275142,3cb41c55174743eb5d543b6011e1f13dbd20a10f2bbd974553190931c78570bd,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_04_laptop_rightthird.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_04_laptop_rightthird.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_still_04_laptop_rightthird.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,13,sentinelmesh_still_05_overshoulder.jpg,photoreal,jpg,1639830,9006463ec129fe85069462cba39d773501e3d41e7835ba6dce9fcc65be46388a,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_05_overshoulder.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_still_05_overshoulder.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_still_05_overshoulder.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,14,sentinelmesh_tradeshow_banner.jpg,logo_text,jpg,2022430,d8fbe0a36627cb7662a3246d6348c67acb7210eb3939ee2b15d76d3454421f4a,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_tradeshow_banner.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_tradeshow_banner.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_tradeshow_banner.jpg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,15,sentinelmesh_vo.wav,voiceover,wav,360104,082ae058022122fdfb87f4105216836c2ba9d1df367d394eccc2e14ab9b0ae16,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_vo.wav,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_vo.wav,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_vo.wav,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,16,sentinelmesh_mark_transparent.svg,production_identity,svg,167989,e5521771d53257bd8ced030141e1f76e01e26d796a5c9921e1383929f092c3e3,technically_validated_pending_expert_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_transparent.svg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_transparent.svg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_mark_transparent.svg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,17,sentinelmesh_mark_transparent.png,production_identity_raster,png,318919,ee27330eab8a8a78793fa4bc90a829912bb1faef8b1aec48e271eb8d238eb529,technically_validated_pending_expert_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_transparent.png,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_transparent.png,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_mark_transparent.png,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,18,sentinelmesh_mark_reversed.svg,production_identity_reversed,svg,167989,26184ae8dfcc45318d27a0979e2e73202ceefccf40926461c1919a920d79aede,technically_validated_pending_expert_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_reversed.svg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_reversed.svg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_mark_reversed.svg,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,19,sentinelmesh_mark_reversed.png,production_identity_reversed_raster,png,240100,9c139d00d1d5baa0d4f1f89fd941e1d7fce9746ae26f142a9c091dfbbde896e4,technically_validated_pending_expert_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_reversed.png,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_mark_reversed.png,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_mark_reversed.png,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,20,sentinelmesh_demo_raw_office_03.mp4,footage,mp4,18105159,780357fcf0ba5cf6a4f2694b7a782d2241a6ca5db06c6063d918a1e030b73153,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_03.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_03.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_office_03.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,21,sentinelmesh_demo_raw_office_04.mp4,footage,mp4,16391604,ccdfe3bbb27941fc01a2d46a94f117aefcc3ff6c555726d34c711bdd93a28473,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_04.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_demo_raw_office_04.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_demo_raw_office_04.mp4,verified
SB3-088-MOT,SentinelMesh - Product demo and narration package,Motion & Audio,22,sentinelmesh_bed.wav,music,wav,3541102,5cb49c96425953e63cd5bf685538fcde1fd707cbc52e11c01717f45790e43059,model_generated_requires_independent_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_bed.wav,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-088-MOT__sentinelmesh-product-demo-and-narration-package/assets/sentinelmesh_bed.wav,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-088-MOT__sentinelmesh-product-demo-and-narration-package%2Fassets%2Fsentinelmesh_bed.wav,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,1,motion_source_metadata.json,authoritative source metadata,json,643,cff208c9350a0c835d58a24453ec4e0849e78ab55951871f5741a23c1e96cb1f,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/motion_source_metadata.json,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/motion_source_metadata.json,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fmotion_source_metadata.json,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,2,voltcast_bug.png,logo_text,png,1183475,7ef99bdd1824aa4beef1fcd702642e680d75013ce8488629a393535d52d13202,superseded_retained_for_provenance,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_bug.png,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_bug.png,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_bug.png,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,3,voltcast_channel_notes.md,data,md,1104,b989eb94ad115a3c9d40fbaa9866d3c70fbedb1b2d35bd1f42a7b1e14fa69064,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_channel_notes.md,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_channel_notes.md,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_channel_notes.md,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,4,voltcast_e42_master.mp4,footage,mp4,6883979,55c81ad806ca3ae2f7efc0108caff0ebcda770823ff4539dd55391e163556e99,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_master.mp4,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_master.mp4,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_e42_master.mp4,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,5,voltcast_e42_select_01.jpg,photoreal,jpg,264911,d27f01ee6638e1e571e2a0d4fad8b558334d7c63f54c5fb3252dea5430ef5328,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_01.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_01.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_e42_select_01.jpg,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,6,voltcast_e42_select_02.jpg,photoreal,jpg,254688,c51b9c29c08c8080af3836965a401d7b8652e63df6d77ec547b0408aea217403,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_02.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_02.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_e42_select_02.jpg,verified
SB3-089-MOT,Voltcast - Podcast short and audio treatment,Motion & Audio,7,voltcast_e42_select_03.jpg,photoreal,jpg,297789,f9bb39c2d2b5f3bc759387cadd28bc32271ee1439ce9b26aab2a3af19d459e55,retained_pending_visual_review,s3://annotationprod/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_03.jpg,https://annotationprod.s3.ap-south-1.amazonaws.com/creative-ai-benchmark/v3.1/tasks/SB3-089-MOT__voltcast-podcast-short-and-audio-treatment/assets/voltcast_e42_select_03.jpg,https://ap-south-1.console.aws.amazon.com/s3/object/annotationprod?region=ap-south-1&prefix=creative-ai-benchmark%2Fv3.1%2Ftasks%2FSB3-089-MOT__voltcast-podcast-short-and-audio-treatment%2Fassets%2Fvoltcast_e42_select_03.jpg,verified
